,ID,RawText,AspectTerms,AspectTermsPolarity,AspectTermsSpan,TextWithPOS,FixedTextWithPOS,Past,Future,Adj,Adv,Pronoun,Noun,Verb,Pos_lex,Neg_lex,FixedTexttWithPOSReplaced,RawTextWithLabelIOB
2100,2555,"Service is friendly, prices are good - delivery time was a little slow, but for the way this pizza tastes, I'm willing to overlook it.","['Service', 'prices', 'delivery time', 'pizza']","['positive', 'positive', 'negative', 'positive']","[('0', '7'), ('21', '27'), ('39', '52'), ('93', '98')]","[('Service', 'NNP'), ('is', 'VBZ'), ('friendly', 'JJ'), (',', ','), ('prices', 'NNS'), ('are', 'VBP'), ('good', 'JJ'), ('-', ':'), ('delivery', 'NN'), ('time', 'NN'), ('was', 'VBD'), ('a', 'DT'), ('little', 'JJ'), ('slow', 'JJ'), (',', ','), ('but', 'CC'), ('for', 'IN'), ('the', 'DT'), ('way', 'NN'), ('this', 'DT'), ('pizza', 'NN'), ('tastes', 'VBZ'), (',', ','), ('I', 'PRP'), (""'m"", 'VBP'), ('willing', 'JJ'), ('to', 'TO'), ('overlook', 'VB'), ('it', 'PRP'), ('.', '.')]","[('Service', 'NNP'), ('be', 'VBZ'), ('friendly', 'JJ'), (',', ','), ('price', 'NNS'), ('be', 'VBP'), ('good', 'JJ'), ('-', ':'), ('delivery', 'NN'), ('time', 'NN'), ('be', 'VBD'), ('a', 'DT'), ('little', 'JJ'), ('slow', 'JJ'), (',', ','), ('but', 'CC'), ('for', 'IN'), ('the', 'DT'), ('way', 'NN'), ('this', 'DT'), ('pizza', 'NN'), ('taste', 'VBZ'), (',', ','), ('I', 'PRP'), (""'m"", 'VBP'), ('willing', 'JJ'), ('to', 'TO'), ('overlook', 'VB'), ('it', 'PRP'), ('.', '.')]",0.166666667,0,0.166666667,0,0.066666667,0.2,0.2,0.5,0.333333333,"[('<PNOUN>', 'NNP'), ('be', 'VBZ'), ('friendly', 'JJ'), (',', ','), ('price', 'NNS'), ('be', 'VBP'), ('good', 'JJ'), ('-', ':'), ('delivery', 'NN'), ('time', 'NN'), ('be', 'VBD'), ('a', 'DT'), ('little', 'JJ'), ('slow', 'JJ'), (',', ','), ('but', 'CC'), ('for', 'IN'), ('the', 'DT'), ('way', 'NN'), ('this', 'DT'), ('pizza', 'NN'), ('taste', 'VBZ'), (',', ','), ('I', 'PRP'), (""'m"", 'VBP'), ('willing', 'JJ'), ('to', 'TO'), ('overlook', 'VB'), ('it', 'PRP'), ('.', '.')]","[('Service', 'B', 'positive'), ('is', 'O', None), ('friendly', 'O', None), (',', 'O', None), ('prices', 'B', 'positive'), ('are', 'O', None), ('good', 'O', None), ('-', 'O', None), ('delivery', 'B', 'negative'), ('time', 'I', 'negative'), ('was', 'O', None), ('a', 'O', None), ('little', 'O', None), ('slow', 'O', None), (',', 'O', None), ('but', 'O', None), ('for', 'O', None), ('the', 'O', None), ('way', 'O', None), ('this', 'O', None), ('pizza', 'B', 'positive'), ('tastes', 'O', None), (',', 'O', None), ('I', 'O', None), (""'m"", 'O', None), ('willing', 'O', None), ('to', 'O', None), ('overlook', 'O', None), ('it', 'O', None)]"
2101,2688,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,"['food', 'food', 'price', 'food', 'food', 'food']","['conflict', 'positive', 'positive', 'positive', 'neutral', 'negative']","[('4', '8'), ('72', '76'), ('88', '93'), ('113', '117'), ('125', '129'), ('143', '147')]","[('The', 'DT'), ('food', 'NN'), ('can', 'MD'), ('get', 'VB'), ('price', 'NN'), ('but', 'CC'), ('the', 'DT'), ('price', 'NN'), ('five', 'CD'), ('tasting', 'NN'), ('menu', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('greatest', 'JJS'), ('food', 'NN'), ('for', 'IN'), ('a', 'DT'), ('good', 'JJ'), ('price', 'NN'), ('and', 'CC'), ('they', 'PRP'), ('cater', 'VBP'), ('the', 'DT'), ('food', 'NN'), ('to', 'TO'), ('any', 'DT'), ('food', 'NN'), ('allergies', 'NNS'), ('or', 'CC'), ('food', 'NN'), ('you', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('like', 'VB'), ('.', '.')]","[('The', 'DT'), ('food', 'NN'), ('can', 'MD'), ('get', 'VB'), ('price', 'NN'), ('but', 'CC'), ('the', 'DT'), ('price', 'NN'), ('five', 'CD'), ('tasting', 'NN'), ('menu', 'NN'), ('be', 'VBZ'), ('the', 'DT'), ('great', 'JJS'), ('food', 'NN'), ('for', 'IN'), ('a', 'DT'), ('good', 'JJ'), ('price', 'NN'), ('and', 'CC'), ('they', 'PRP'), ('cater', 'VBP'), ('the', 'DT'), ('food', 'NN'), ('to', 'TO'), ('any', 'DT'), ('food', 'NN'), ('allergy', 'NNS'), ('or', 'CC'), ('food', 'NN'), ('you', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('like', 'VB'), ('.', '.')]",0,0.2,0.057142857,0.028571429,0.057142857,0.314285714,0.142857143,1,0.333333333,"[('The', 'DT'), ('food', 'NN'), ('can', 'MD'), ('get', 'VB'), ('price', 'NN'), ('but', 'CC'), ('the', 'DT'), ('price', 'NN'), ('<NUM>', 'CD'), ('tasting', 'NN'), ('menu', 'NN'), ('be', 'VBZ'), ('the', 'DT'), ('great', 'JJS'), ('food', 'NN'), ('for', 'IN'), ('a', 'DT'), ('good', 'JJ'), ('price', 'NN'), ('and', 'CC'), ('they', 'PRP'), ('cater', 'VBP'), ('the', 'DT'), ('food', 'NN'), ('to', 'TO'), ('any', 'DT'), ('food', 'NN'), ('allergy', 'NNS'), ('or', 'CC'), ('food', 'NN'), ('you', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('like', 'VB'), ('.', '.')]","[('The', 'O', None), ('food', 'B', 'conflict'), ('can', 'O', None), ('get', 'O', None), ('pricey', 'O', None), ('but', 'O', None), ('the', 'O', None), ('prixe', 'O', None), ('fixe', 'O', None), ('tasting', 'O', None), ('menu', 'O', None), ('is', 'O', None), ('the', 'O', None), ('greatest', 'O', None), ('food', 'B', 'positive'), ('for', 'O', None), ('a', 'O', None), ('good', 'O', None), ('price', 'B', 'positive'), ('and', 'O', None), ('they', 'O', None), ('cater', 'O', None), ('the', 'O', None), ('food', 'B', 'positive'), ('to', 'O', None), ('any', 'O', None), ('food', 'B', 'neutral'), ('allergies', 'O', None), ('or', 'O', None), ('food', 'B', 'negative'), ('you', 'O', None), ('do', 'O', None), (""n't"", 'O', None), ('like', 'O', None)]"
2102,2737,"The service is excellent, the decor is great, and the food is delicious and comes in large portions.","['service', 'decor', 'food', 'portions']","['positive', 'positive', 'positive', 'positive']","[('4', '11'), ('30', '35'), ('54', '58'), ('91', '99')]","[('The', 'DT'), ('service', 'NN'), ('is', 'VBZ'), ('excellent', 'JJ'), (',', ','), ('the', 'DT'), ('decor', 'NN'), ('is', 'VBZ'), ('great', 'JJ'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('food', 'NN'), ('is', 'VBZ'), ('delicious', 'JJ'), ('and', 'CC'), ('comes', 'VBZ'), ('in', 'IN'), ('large', 'JJ'), ('portions', 'NNS'), ('.', '.')]","[('The', 'DT'), ('service', 'NN'), ('be', 'VBZ'), ('excellent', 'JJ'), (',', ','), ('the', 'DT'), ('decor', 'NN'), ('be', 'VBZ'), ('great', 'JJ'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('food', 'NN'), ('be', 'VBZ'), ('delicious', 'JJ'), ('and', 'CC'), ('come', 'VBZ'), ('in', 'IN'), ('large', 'JJ'), ('portion', 'NNS'), ('.', '.')]",0,0,0.19047619,0,0,0.19047619,0.19047619,0.6,0,"[('The', 'DT'), ('service', 'NN'), ('be', 'VBZ'), ('excellent', 'JJ'), (',', ','), ('the', 'DT'), ('decor', 'NN'), ('be', 'VBZ'), ('great', 'JJ'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('food', 'NN'), ('be', 'VBZ'), ('delicious', 'JJ'), ('and', 'CC'), ('come', 'VBZ'), ('in', 'IN'), ('large', 'JJ'), ('portion', 'NNS'), ('.', '.')]","[('The', 'O', None), ('service', 'B', 'positive'), ('is', 'O', None), ('excellent', 'O', None), (',', 'O', None), ('the', 'O', None), ('decor', 'B', 'positive'), ('is', 'O', None), ('great', 'O', None), (',', 'O', None), ('and', 'O', None), ('the', 'O', None), ('food', 'B', 'positive'), ('is', 'O', None), ('delicious', 'O', None), ('and', 'O', None), ('comes', 'O', None), ('in', 'O', None), ('large', 'O', None), ('portions', 'B', 'positive')]"
2103,467,A word to the wise - the Hoboken health inspector clued me to his findings that this is THE cleanest restaurant in town.,[],[],[],"[('A', 'DT'), ('word', 'NN'), ('to', 'TO'), ('the', 'DT'), ('wise', 'NN'), ('-', ':'), ('the', 'DT'), ('Hoboken', 'NNP'), ('health', 'NN'), ('inspector', 'NN'), ('clue', 'NN'), ('me', 'PRP'), ('to', 'TO'), ('his', 'PRP$'), ('findings', 'NNS'), ('that', 'IN'), ('this', 'DT'), ('is', 'VBZ'), ('THE', 'DT'), ('clearest', 'NN'), ('restaurant', 'NN'), ('in', 'IN'), ('town', 'NN'), ('.', '.')]","[('A', 'DT'), ('word', 'NN'), ('to', 'TO'), ('the', 'DT'), ('wise', 'NN'), ('-', ':'), ('the', 'DT'), ('Hoboken', 'NNP'), ('health', 'NN'), ('inspector', 'NN'), ('clue', 'NN'), ('me', 'PRP'), ('to', 'TO'), ('his', 'PRP$'), ('finding', 'NNS'), ('that', 'IN'), ('this', 'DT'), ('be', 'VBZ'), ('THE', 'DT'), ('clearest', 'NN'), ('restaurant', 'NN'), ('in', 'IN'), ('town', 'NN'), ('.', '.')]",0,0,0,0,0.083333333,0.416666667,0.041666667,1,0,"[('A', 'DT'), ('word', 'NN'), ('to', 'TO'), ('the', 'DT'), ('wise', 'NN'), ('-', ':'), ('the', 'DT'), ('<PNOUN>', 'NNP'), ('health', 'NN'), ('inspector', 'NN'), ('clue', 'NN'), ('me', 'PRP'), ('to', 'TO'), ('his', 'PRP$'), ('finding', 'NNS'), ('that', 'IN'), ('this', 'DT'), ('be', 'VBZ'), ('THE', 'DT'), ('clearest', 'NN'), ('restaurant', 'NN'), ('in', 'IN'), ('town', 'NN'), ('.', '.')]","[('A', 'O', None), ('word', 'O', None), ('to', 'O', None), ('the', 'O', None), ('wise', 'O', None), ('-', 'O', None), ('the', 'O', None), ('Hoboken', 'O', None), ('health', 'O', None), ('inspector', 'O', None), ('clued', 'O', None), ('me', 'O', None), ('to', 'O', None), ('his', 'O', None), ('findings', 'O', None), ('that', 'O', None), ('this', 'O', None), ('is', 'O', None), ('THE', 'O', None), ('cleanest', 'O', None), ('restaurant', 'O', None), ('in', 'O', None), ('town', 'O', None), ('.', 'O', None)]"
2104,2440,An excellent service,['service'],['positive'],"[('13', '20')]","[('An', 'DT'), ('excellent', 'JJ'), ('service', 'NN')]","[('An', 'DT'), ('excellent', 'JJ'), ('service', 'NN')]",0,0,0.333333333,0,0,0.333333333,0,0.5,0,"[('An', 'DT'), ('excellent', 'JJ'), ('service', 'NN')]","[('An', 'O', None), ('excellent', 'O', None), ('service', 'B', 'positive')]"
2105,1570,"The food however, is what one might expect.",['food'],['neutral'],"[('4', '8')]","[('The', 'DT'), ('food', 'NN'), ('however', 'RB'), (',', ','), ('is', 'VBZ'), ('what', 'WP'), ('one', 'NN'), ('might', 'MD'), ('expect', 'VB'), ('.', '.')]","[('The', 'DT'), ('food', 'NN'), ('however', 'RB'), (',', ','), ('be', 'VBZ'), ('what', 'WP'), ('one', 'NN'), ('might', 'MD'), ('expect', 'VB'), ('.', '.')]",0,0.5,0,0.1,0,0.2,0.2,0,0,"[('The', 'DT'), ('food', 'NN'), ('however', 'RB'), (',', ','), ('be', 'VBZ'), ('what', 'WP'), ('one', 'NN'), ('might', 'MD'), ('expect', 'VB'), ('.', '.')]","[('The', 'O', None), ('food', 'B', 'neutral'), ('however', 'O', None), (',', 'O', None), ('is', 'O', None), ('what', 'O', None), ('one', 'O', None), ('might', 'O', None), ('expect', 'O', None)]"
2106,2244,I LOVE their Thai noodles with shrimp and chicken and coconut juice is the MUST!,['Thai noodles with shrimp and chicken and coconut juice'],['positive'],"[('13', '67')]","[('I', 'PRP'), ('VE', 'VBP'), ('their', 'PRP$'), ('Thai', 'NN'), ('noodles', 'NNS'), ('with', 'IN'), ('shrimp', 'NN'), ('and', 'CC'), ('chicken', 'NN'), ('and', 'CC'), ('coconut', 'NN'), ('juice', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('MUST', 'NNP'), ('!', '.')]","[('I', 'PRP'), ('VE', 'VBP'), ('their', 'PRP$'), ('Thai', 'NN'), ('noodle', 'NNS'), ('with', 'IN'), ('shrimp', 'NN'), ('and', 'CC'), ('chicken', 'NN'), ('and', 'CC'), ('coconut', 'NN'), ('juice', 'NN'), ('be', 'VBZ'), ('the', 'DT'), ('MUST', 'NNP'), ('!', '.')]",0,0,0,0,0.125,0.4375,0.125,0,0,"[('I', 'PRP'), ('VE', 'VBP'), ('their', 'PRP$'), ('Thai', 'NN'), ('noodle', 'NNS'), ('with', 'IN'), ('shrimp', 'NN'), ('and', 'CC'), ('chicken', 'NN'), ('and', 'CC'), ('coconut', 'NN'), ('juice', 'NN'), ('be', 'VBZ'), ('the', 'DT'), ('<PNOUN>', 'NNP'), ('!', '.')]","[('I', 'O', None), ('LOVE', 'O', None), ('their', 'O', None), ('Thai', 'B', 'positive'), ('noodles', 'I', 'positive'), ('with', 'I', 'positive'), ('shrimp', 'I', 'positive'), ('and', 'I', 'positive'), ('chicken', 'I', 'positive'), ('and', 'I', 'positive'), ('coconut', 'I', 'positive'), ('juice', 'I', 'positive'), ('is', 'O', None), ('the', 'O', None), ('MUST', 'O', None)]"
2107,1781,I must give it Yon out of Yon stars!,[],[],[],"[('I', 'PRP'), ('must', 'MD'), ('give', 'VB'), ('it', 'PRP'), ('Yon', 'NNP'), ('out', 'IN'), ('of', 'IN'), ('Yon', 'NNP'), ('stars', 'NNS'), ('!', '.')]","[('I', 'PRP'), ('must', 'MD'), ('give', 'VB'), ('it', 'PRP'), ('Yon', 'NNP'), ('out', 'IN'), ('of', 'IN'), ('Yon', 'NNP'), ('star', 'NNS'), ('!', '.')]",0,1,0,0,0.2,0.3,0.1,0,0,"[('I', 'PRP'), ('must', 'MD'), ('give', 'VB'), ('it', 'PRP'), ('<PNOUN>', 'NNP'), ('out', 'IN'), ('of', 'IN'), ('<PNOUN>', 'NNP'), ('star', 'NNS'), ('!', '.')]","[('I', 'O', None), ('must', 'O', None), ('give', 'O', None), ('it', 'O', None), ('Yon', 'O', None), ('out', 'O', None), ('of', 'O', None), ('Yon', 'O', None), ('stars', 'O', None), ('!', 'O', None)]"
2108,3606,The pizza was really good.,['pizza'],['positive'],"[('4', '9')]","[('The', 'DT'), ('pizza', 'NN'), ('was', 'VBD'), ('really', 'RB'), ('good', 'JJ'), ('.', '.')]","[('The', 'DT'), ('pizza', 'NN'), ('be', 'VBD'), ('really', 'RB'), ('good', 'JJ'), ('.', '.')]",1,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0.5,0,"[('The', 'DT'), ('pizza', 'NN'), ('be', 'VBD'), ('really', 'RB'), ('good', 'JJ'), ('.', '.')]","[('The', 'O', None), ('pizza', 'B', 'positive'), ('was', 'O', None), ('really', 'O', None), ('good', 'O', None)]"
2109,1454,"The only possible drawback to this last point is that as of the date of this posting, the additional menu items are only written in Chinese.",['menu items'],['negative'],"[('101', '111')]","[('The', 'DT'), ('only', 'JJ'), ('possible', 'JJ'), ('drawback', 'NN'), ('to', 'TO'), ('this', 'DT'), ('last', 'JJ'), ('point', 'NN'), ('is', 'VBZ'), ('that', 'IN'), ('as', 'IN'), ('of', 'IN'), ('the', 'DT'), ('date', 'NN'), ('of', 'IN'), ('this', 'DT'), ('posting', 'NN'), (',', ','), ('the', 'DT'), ('additional', 'JJ'), ('menu', 'NN'), ('items', 'NNS'), ('are', 'VBP'), ('only', 'RB'), ('written', 'VBN'), ('in', 'IN'), ('Chinese', 'NNP'), ('.', '.')]","[('The', 'DT'), ('only', 'JJ'), ('possible', 'JJ'), ('drawback', 'NN'), ('to', 'TO'), ('this', 'DT'), ('last', 'JJ'), ('point', 'NN'), ('be', 'VBZ'), ('that', 'IN'), ('a', 'IN'), ('of', 'IN'), ('the', 'DT'), ('date', 'NN'), ('of', 'IN'), ('this', 'DT'), ('posting', 'NN'), (',', ','), ('the', 'DT'), ('additional', 'JJ'), ('menu', 'NN'), ('item', 'NNS'), ('be', 'VBP'), ('only', 'RB'), ('write', 'VBN'), ('in', 'IN'), ('Chinese', 'NNP'), ('.', '.')]",0,0,0.142857143,0.035714286,0,0.25,0.107142857,0,0.2,"[('The', 'DT'), ('only', 'JJ'), ('possible', 'JJ'), ('drawback', 'NN'), ('to', 'TO'), ('this', 'DT'), ('last', 'JJ'), ('point', 'NN'), ('be', 'VBZ'), ('that', 'IN'), ('a', 'IN'), ('of', 'IN'), ('the', 'DT'), ('date', 'NN'), ('of', 'IN'), ('this', 'DT'), ('posting', 'NN'), (',', ','), ('the', 'DT'), ('additional', 'JJ'), ('menu', 'NN'), ('item', 'NNS'), ('be', 'VBP'), ('only', 'RB'), ('write', 'VBN'), ('in', 'IN'), ('<PNOUN>', 'NNP'), ('.', '.')]","[('The', 'O', None), ('only', 'O', None), ('possible', 'O', None), ('drawback', 'O', None), ('to', 'O', None), ('this', 'O', None), ('last', 'O', None), ('point', 'O', None), ('is', 'O', None), ('that', 'O', None), ('as', 'O', None), ('of', 'O', None), ('the', 'O', None), ('date', 'O', None), ('of', 'O', None), ('this', 'O', None), ('posting', 'O', None), (',', 'O', None), ('the', 'O', None), ('additional', 'O', None), ('menu', 'B', 'negative'), ('items', 'I', 'negative'), ('are', 'O', None), ('only', 'O', None), ('written', 'O', None), ('in', 'O', None), ('Chinese', 'O', None)]"
2110,3543,"Food is average, and I would say even the chain restaurant Baluchi's tastes better.",['Food'],['neutral'],"[('0', '4')]","[('Food', 'NN'), ('is', 'VBZ'), ('average', 'JJ'), (',', ','), ('and', 'CC'), ('I', 'PRP'), ('would', 'MD'), ('say', 'VB'), ('even', 'RB'), ('the', 'DT'), ('chain', 'NN'), ('restaurant', 'NN'), ('Baruch', 'NNP'), (""'s"", 'POS'), ('tastes', 'NNS'), ('better', 'RBR'), ('.', '.')]","[('Food', 'NN'), ('be', 'VBZ'), ('average', 'JJ'), (',', ','), ('and', 'CC'), ('I', 'PRP'), ('would', 'MD'), ('say', 'VB'), ('even', 'RB'), ('the', 'DT'), ('chain', 'NN'), ('restaurant', 'NN'), ('Baruch', 'NNP'), (""'s"", 'POS'), ('taste', 'NNS'), ('well', 'RBR'), ('.', '.')]",0,0.5,0.058823529,0.117647059,0.058823529,0.294117647,0.117647059,0.5,0,"[('Food', 'NN'), ('be', 'VBZ'), ('average', 'JJ'), (',', ','), ('and', 'CC'), ('I', 'PRP'), ('would', 'MD'), ('say', 'VB'), ('even', 'RB'), ('the', 'DT'), ('chain', 'NN'), ('restaurant', 'NN'), ('<PNOUN>', 'NNP'), (""'s"", 'POS'), ('taste', 'NNS'), ('well', 'RBR'), ('.', '.')]","[('Food', 'B', 'neutral'), ('is', 'O', None), ('average', 'O', None), (',', 'O', None), ('and', 'O', None), ('I', 'O', None), ('would', 'O', None), ('say', 'O', None), ('even', 'O', None), ('the', 'O', None), ('chain', 'O', None), ('restaurant', 'O', None), ('Baluchi', 'O', None), (""'s"", 'O', None), ('tastes', 'O', None), ('better', 'O', None)]"
2111,1206,The place is small and cramped but the food is fantastic.,"['place', 'food']","['negative', 'positive']","[('4', '9'), ('39', '43')]","[('The', 'DT'), ('place', 'NN'), ('is', 'VBZ'), ('small', 'JJ'), ('and', 'CC'), ('cramped', 'JJ'), ('but', 'CC'), ('the', 'DT'), ('food', 'NN'), ('is', 'VBZ'), ('fantastic', 'JJ'), ('.', '.')]","[('The', 'DT'), ('place', 'NN'), ('be', 'VBZ'), ('small', 'JJ'), ('and', 'CC'), ('cramped', 'JJ'), ('but', 'CC'), ('the', 'DT'), ('food', 'NN'), ('be', 'VBZ'), ('fantastic', 'JJ'), ('.', '.')]",0,0,0.25,0,0,0.166666667,0.166666667,0.25,0.25,"[('The', 'DT'), ('place', 'NN'), ('be', 'VBZ'), ('small', 'JJ'), ('and', 'CC'), ('cramped', 'JJ'), ('but', 'CC'), ('the', 'DT'), ('food', 'NN'), ('be', 'VBZ'), ('fantastic', 'JJ'), ('.', '.')]","[('The', 'O', None), ('place', 'B', 'negative'), ('is', 'O', None), ('small', 'O', None), ('and', 'O', None), ('cramped', 'O', None), ('but', 'O', None), ('the', 'O', None), ('food', 'B', 'positive'), ('is', 'O', None), ('fantastic', 'O', None)]"
2112,2648,The food is tasty and portion sizes are appropriate.,"['food', 'portion sizes']","['positive', 'positive']","[('4', '8'), ('22', '35')]","[('The', 'DT'), ('food', 'NN'), ('is', 'VBZ'), ('tasty', 'JJ'), ('and', 'CC'), ('portion', 'NN'), ('sizes', 'NNS'), ('are', 'VBP'), ('appropriate', 'JJ'), ('.', '.')]","[('The', 'DT'), ('food', 'NN'), ('be', 'VBZ'), ('tasty', 'JJ'), ('and', 'CC'), ('portion', 'NN'), ('size', 'NNS'), ('be', 'VBP'), ('appropriate', 'JJ'), ('.', '.')]",0,0,0.2,0,0,0.3,0.2,0.333333333,0,"[('The', 'DT'), ('food', 'NN'), ('be', 'VBZ'), ('tasty', 'JJ'), ('and', 'CC'), ('portion', 'NN'), ('size', 'NNS'), ('be', 'VBP'), ('appropriate', 'JJ'), ('.', '.')]","[('The', 'O', None), ('food', 'B', 'positive'), ('is', 'O', None), ('tasty', 'O', None), ('and', 'O', None), ('portion', 'B', 'positive'), ('sizes', 'I', 'positive'), ('are', 'O', None), ('appropriate', 'O', None)]"
2113,1070,A little crowded but they move that line really fast!,[],[],[],"[('A', 'DT'), ('little', 'JJ'), ('crowded', 'VBN'), ('but', 'CC'), ('they', 'PRP'), ('move', 'VBP'), ('that', 'DT'), ('line', 'NN'), ('really', 'RB'), ('fast', 'RB'), ('!', '.')]","[('A', 'DT'), ('little', 'JJ'), ('crowd', 'VBN'), ('but', 'CC'), ('they', 'PRP'), ('move', 'VBP'), ('that', 'DT'), ('line', 'NN'), ('really', 'RB'), ('fast', 'RB'), ('!', '.')]",0,0,0.090909091,0.181818182,0.090909091,0.090909091,0.181818182,0.5,0,"[('A', 'DT'), ('little', 'JJ'), ('crowd', 'VBN'), ('but', 'CC'), ('they', 'PRP'), ('move', 'VBP'), ('that', 'DT'), ('line', 'NN'), ('really', 'RB'), ('fast', 'RB'), ('!', '.')]","[('A', 'O', None), ('little', 'O', None), ('crowded', 'O', None), ('but', 'O', None), ('they', 'O', None), ('move', 'O', None), ('that', 'O', None), ('line', 'O', None), ('really', 'O', None), ('fast', 'O', None), ('!', 'O', None)]"
2114,642,Enjoy!!!,[],[],[],"[('Enjoy', 'NN'), ('!', '.'), ('!', '.'), ('!', '.')]","[('Enjoy', 'NN'), ('!', '.'), ('!', '.'), ('!', '.')]",0,0,0,0,0,0.25,0,0,0,"[('Enjoy', 'NN'), ('!', '.'), ('!', '.'), ('!', '.')]","[('Enjoy', 'O', None), ('!', 'O', None), ('!', 'O', None), ('!', 'O', None)]"
2115,493,Kosher dills are the perfect compliment for your unforgetable sandwich and they give you plenty of them.,"['Kosher dills', 'sandwich']","['positive', 'positive']","[('0', '12'), ('62', '70')]","[('Kosher', 'NNP'), ('kills', 'NNS'), ('are', 'VBP'), ('the', 'DT'), ('perfect', 'JJ'), ('compliment', 'NN'), ('for', 'IN'), ('your', 'PRP$'), ('unforgettable', 'JJ'), ('sandwich', 'NN'), ('and', 'CC'), ('they', 'PRP'), ('give', 'VBP'), ('you', 'PRP'), ('plenty', 'NN'), ('of', 'IN'), ('them', 'PRP'), ('.', '.')]","[('Kosher', 'NNP'), ('kill', 'NNS'), ('be', 'VBP'), ('the', 'DT'), ('perfect', 'JJ'), ('compliment', 'NN'), ('for', 'IN'), ('your', 'PRP$'), ('unforgettable', 'JJ'), ('sandwich', 'NN'), ('and', 'CC'), ('they', 'PRP'), ('give', 'VBP'), ('you', 'PRP'), ('plenty', 'NN'), ('of', 'IN'), ('them', 'PRP'), ('.', '.')]",0,0,0.111111111,0,0.222222222,0.277777778,0.111111111,1,0.333333333,"[('<PNOUN>', 'NNP'), ('kill', 'NNS'), ('be', 'VBP'), ('the', 'DT'), ('perfect', 'JJ'), ('compliment', 'NN'), ('for', 'IN'), ('your', 'PRP$'), ('unforgettable', 'JJ'), ('sandwich', 'NN'), ('and', 'CC'), ('they', 'PRP'), ('give', 'VBP'), ('you', 'PRP'), ('plenty', 'NN'), ('of', 'IN'), ('them', 'PRP'), ('.', '.')]","[('Kosher', 'B', 'positive'), ('dills', 'I', 'positive'), ('are', 'O', None), ('the', 'O', None), ('perfect', 'O', None), ('compliment', 'O', None), ('for', 'O', None), ('your', 'O', None), ('unforgetable', 'O', None), ('sandwich', 'B', 'positive'), ('and', 'O', None), ('they', 'O', None), ('give', 'O', None), ('you', 'O', None), ('plenty', 'O', None), ('of', 'O', None), ('them', 'O', None)]"
2116,2694,Kudos to Po!,[],[],[],"[('Kudo', 'NNP'), ('to', 'TO'), ('Po', 'VB'), ('!', '.')]","[('Kudo', 'NNP'), ('to', 'TO'), ('Po', 'VB'), ('!', '.')]",0,0,0,0,0,0.25,0.25,0,0,"[('<PNOUN>', 'NNP'), ('to', 'TO'), ('Po', 'VB'), ('!', '.')]","[('Kudos', 'O', None), ('to', 'O', None), ('Po', 'O', None), ('!', 'O', None)]"
2117,621,The entertainment was great they have shows that go on through out the dinner.,"['shows', 'dinner', 'entertainment']","['positive', 'neutral', 'positive']","[('38', '43'), ('71', '77'), ('4', '17')]","[('The', 'DT'), ('entertainment', 'NN'), ('was', 'VBD'), ('great', 'JJ'), ('they', 'PRP'), ('have', 'VBP'), ('shows', 'NNS'), ('that', 'WDT'), ('go', 'VBP'), ('on', 'IN'), ('through', 'IN'), ('out', 'IN'), ('the', 'DT'), ('dinner', 'NN'), ('.', '.')]","[('The', 'DT'), ('entertainment', 'NN'), ('be', 'VBD'), ('great', 'JJ'), ('they', 'PRP'), ('have', 'VBP'), ('show', 'NNS'), ('that', 'WDT'), ('go', 'VBP'), ('on', 'IN'), ('through', 'IN'), ('out', 'IN'), ('the', 'DT'), ('dinner', 'NN'), ('.', '.')]",0.333333333,0,0.066666667,0,0.066666667,0.2,0.2,0.5,0,"[('The', 'DT'), ('entertainment', 'NN'), ('be', 'VBD'), ('great', 'JJ'), ('they', 'PRP'), ('have', 'VBP'), ('show', 'NNS'), ('that', 'WDT'), ('go', 'VBP'), ('on', 'IN'), ('through', 'IN'), ('out', 'IN'), ('the', 'DT'), ('dinner', 'NN'), ('.', '.')]","[('The', 'O', None), ('entertainment', 'O', None), ('was', 'O', None), ('great', 'O', None), ('they', 'O', None), ('have', 'O', None), ('shows', 'B', 'positive'), ('that', 'O', None), ('go', 'O', None), ('on', 'O', None), ('through', 'O', None), ('out', 'O', None), ('the', 'O', None), ('dinner', 'B', 'neutral')]"
